Project: DesignGalleryProject    Server: elite-tfsapp.elitecorp.com\DTSCollection    Query: Remaining 3.0    List type: Flat    ,,,,,,,,,
ID,Work Item Type,Tags,Title,Effort,State,Iteration Path,Area Path,Severity,Created Date
38538,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: New features testing,0,Done,\3.0.0\3.0 Beta,\Solution Manager,,15/12/2015 5:20 AM
38708,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Smoke testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:49 AM
38709,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: UX testing,2,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:49 AM
38710,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Stress testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:49 AM
38713,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER:  Regression - Repository editor,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:57 AM
38714,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Document preview,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:58 AM
38715,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - XML Editor,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:58 AM
38716,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Import tool,5,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:59 AM
38717,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Check-in/Check-out,5,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:59 AM
38718,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Lock/Unlock,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 10:59 AM
38720,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Conflict Resolve,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:00 AM
38721,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Version History,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:01 AM
38722,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Main form,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:01 AM
38725,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Performance testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:02 AM
38726,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: System testing,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:03 AM
38727,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Compatibility testing,2,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:03 AM
38728,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: End-to-end testing,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:03 AM
38729,Product Backlog Item,,(3.0.0) TESTING (GA- RC2),0,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:20 AM
38730,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Smoke testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:21 AM
38731,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: UX testing,2,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:21 AM
38732,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Stress testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:22 AM
38733,Product Backlog Item,Capitalize,(3.0.0) SOLUTION MANAGER: Regression of functionality,0,Ready To Accept,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:23 AM
38734,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Performance testing,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:23 AM
38735,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: System testing,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:24 AM
38736,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Compatibility testing,2,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:24 AM
38737,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: End-to-end testing,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:24 AM
38738,Product Backlog Item,,(3.0.0) SOLUTION MANAGER:  Regression - Repository editor,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:25 AM
38739,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Document preview,8,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:25 AM
38740,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - XML Editor,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:26 AM
38741,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Import tool,5,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:26 AM
38742,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Check-in/Check-out,5,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:26 AM
38743,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Lock/Unlock,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:27 AM
38745,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Conflict Resolve,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:27 AM
38746,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Version History,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:28 AM
38747,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Main form,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,18/12/2015 11:28 AM
38752,Product Backlog Item,,"~ [AUTOMATION] Write tests for General Properties: Previewing Context, priority = 1",3,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,,21/12/2015 9:13 AM
38953,Bug,,(3.0.0) SOLUTION MANAGER: Cannot create a new Workflow: Getting Object Reference not set error,,Done,\3.0.0,\Solution Manager,1 - Critical,04/01/2016 7:57 AM
38998,Bug,,(3.0.0) VERIFY: SOLUTION MANAGER: Workflow Admin Tool: Package Version number seems off,0.5,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,3 - Medium,04/01/2016 2:14 PM
38597,Bug,,VISUAL DESIGNER: Exception while opening complex properties when the Properties panel is undocked,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,16/12/2015 3:20 AM
38724,Bug,,(3.0.0) SOLUTION MANAGER: Textboxes in Activity designers resizing contantly,1,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,18/12/2015 11:01 AM
39209,Bug,,(3.0.0) VERIFY: SOLTUION MANAGER: Restore server version doesn`t work in case when user changes content in offline mode,1,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,3 - Medium,11/01/2016 5:01 AM
39220,Product Backlog Item,,[AUTOMATION] Fix tests with failed status,8,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,,11/01/2016 8:34 AM
39232,Bug,,(3.0.0) SOLUTION MANAGER:  The user is not able to see that  its component has unlocked,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,11/01/2016 9:03 AM
39265,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Solution Manager should support for selecting recent workspace from list of last 10 workspaces,3,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,,12/01/2016 5:34 AM
39266,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Add URL to the 'Create New Workspace' window,0.5,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,,12/01/2016 5:37 AM
39347,Product Backlog Item,,Restrict SM with using single EDGSharedComponents (for Beta Release),2,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,,13/01/2016 8:29 AM
39399,Bug,,(3.0.0) SOLUTION MANAGER: The source control items are unavailabled in case of disconnect with the repository,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,14/01/2016 5:38 AM
39407,Bug,,(3.0.0) SOLUTION MANAGER: Need to click two times to select 'Take Server for All',2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,14/01/2016 6:40 AM
39437,Bug,HOLD; Workflow Team ???,VERIFY: (3.0.0) WORKFLOW DESIGNER: The 'Save' icon should be unavailable in case of save changes of workflow,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,14/01/2016 9:56 AM
39491,Bug,Beta,(3.0.0) SOLUTION MANAGER: Incorrect case of unshare component,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,15/01/2016 3:15 AM
39496,Bug,,(3.0.0) SOLUTION MANAGER: SM doesn't close Workflow Plugin tab after Merge,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,15/01/2016 5:23 AM
39530,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Auto register EDG Activity pack with Workflow Designer,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,,15/01/2016 9:46 AM
39531,Product Backlog Item,Beta; Capitalize,(3.0.0) SOLUTION MANAGER: Automatically load the most recent workspace,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,15/01/2016 9:56 AM
39547,Bug,,(3.0.0) SOLUTION MANAGER: XML Editor intellisense missing,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,18/01/2016 4:30 AM
39557,Bug,,(3.0.0) SOLUTION MANAGER: 3E Properties are not updated,1,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,2 - High,18/01/2016 7:45 AM
39558,Bug,,(3.0.0) SOLUTION MANAGER: Usershould share/unshare component only if SHARED WORKFLOW checked out/new or local,0.5,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,2 - High,18/01/2016 7:46 AM
39559,Bug,Beta,(3.0.0) SOLUTION MANAGER: In case of undo check out of  unshared component the regular component should be deleted,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,18/01/2016 7:51 AM
39611,Bug,,(3.0.0) Solution Manager: Getting error when attempt to edit VDC component (actually during opening any plugin),3,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,1 - Critical,19/01/2016 7:01 AM
39612,Bug,,(3.0.0) Solution Manager: Modifications made to template not used when adding new item,0.5,Done,\3.0.0\3.0 Beta\Sprint 98,\Solution Manager,3 - Medium,19/01/2016 8:20 AM
39676,Product Backlog Item,BLOCKED,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Document preview,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,20/01/2016 11:01 AM
39730,Product Backlog Item,Beta; Capitalize,(3.0.0) Solution Manager: Replace MessageBoxExImage.Warning.png with Approved Icon,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,20/01/2016 3:37 PM
39731,Bug,Beta,(3.0.0) Solution Manager: Modification and Check In of existing shared components cannot be published,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,20/01/2016 3:42 PM
39832,Bug,,(3.0.0) SOLUTION MANAGER: SM cannot get big size file from repository,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,3 - Medium,21/01/2016 7:52 AM
39928,Product Backlog Item,Beta; Capitalize,DEV: Workflow Designer Plugin Integration,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,21/01/2016 5:10 PM
39929,Bug,Beta,(3.0.0) SOLUTION MANAGER: Shared component issue with Includes of shared documents,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,21/01/2016 5:30 PM
39969,Bug,Beta,(3.0.0)SolutionManager:Conflict Resolution Causes error logged on Server,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,22/01/2016 11:33 AM
39974,Bug,Beta,(3.0.0)Solution Manager:Choose Items:Selected WF not added,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,22/01/2016 3:44 PM
39994,Bug,,(3.0.0) SOLUTION MANAGER: Import tool doesn't work in Offline mode,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,25/01/2016 8:05 AM
39995,Bug,Beta,(3.0.0) SOLUTION MANAGER: No Confirmation dialog appears for Undo Check-out,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,4 - Low,25/01/2016 10:02 AM
40001,Bug,Beta,(3.0.0) SOLUTION MANAGER: No checks while duplicating Matches (in workflow properties),0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,4 - Low,25/01/2016 12:10 PM
40003,Bug,Beta,(3.0.0) SOLUTION MANAGER: Memory leak after opening and closing Workflow Designer plugin,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,25/01/2016 12:59 PM
40025,Bug,Beta,(3.0.0) SOLUTION MANAGER: The SM cannot handle the file with extensions in upper case,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,26/01/2016 6:16 AM
40026,Bug,,* (3.0.0) SOLUTION MANAGER: Add icon for certificate files (.pfx),0.5,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,4 - Low,26/01/2016 6:18 AM
40027,Bug,,(3.0.0) SOLUTION MANAGER: Check-In of multiple Doc Master/Doc property files possible with multiple users,1,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,26/01/2016 8:05 AM
40052,Product Backlog Item,Capitalize,DEV: Enhance Error Handling,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,26/01/2016 9:59 AM
40084,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC2: System testing,3,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,26/01/2016 1:55 PM
40086,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Repository editor,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,26/01/2016 2:03 PM
40088,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Lock/Unlock,5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,26/01/2016 2:20 PM
40089,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Version History,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,26/01/2016 2:22 PM
40090,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Check-in,8,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,26/01/2016 2:26 PM
40132,Bug,Beta,*(3.0.0) SOLUTION MANAGER: Choose item from tool box can throw intermittent error,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,27/01/2016 8:13 AM
40140,Bug,Beta,*SOLUTION MANAGER: Is New version available flag doesn't set in case when workflow configration updated,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,27/01/2016 9:05 AM
39984,Bug,HOLD; Workflow Team ???,VERIFY: WORKFLOW DESIGNER: No asterisk '*' in Workflow Designer,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,25/01/2016 5:15 AM
40051,Bug,Beta,(3.0.0) SOLUTION MANAGER: Incorrect warning message while trying to check-in locked workflow by other,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,4 - Low,26/01/2016 9:30 AM
40077,Bug,Beta,(3.0.0) SOLUTION MANAGER: No Merge Dialog appears while trying to check in workflow if newer version exists in repository,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,26/01/2016 11:11 AM
40117,Bug,,*(3.0.0) SOLUTION MANAGER: Can add two existing files with the same names (lower and upper case),1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,4 - Low,27/01/2016 6:01 AM
40126,Bug,HOLD; Workflow Team ???,VERIFY: SOLUTION MANAGER: wrong ctrl+S behaviour,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,27/01/2016 7:33 AM
40149,Bug,,*SOLUTION MANAGER: Directory naming issue,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,27/01/2016 9:26 AM
40155,Bug,,*SOLUTION MANAGER: User can delete original shared components files during delete shared component link in some cases,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,27/01/2016 9:58 AM
40159,Bug,Beta,*(3.0.0) SOLUTION MANAGER: Cannot check  in Component twice when the component has opened in editor,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,27/01/2016 11:09 AM
40164,Bug,,(3.0.0) SOLUTION MANAGER: UX: In case of choose items user hasn`t notification when it`s unselected existing items and selected another,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,27/01/2016 11:37 AM
40165,Bug,,* (3.0.0) SOLUTION MANAGER: Workflow Designer version issue,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,27/01/2016 2:48 PM
40224,Bug,Beta,*(3.0.0) SOLUTION MANAGER: Need to disable modification of checked-in workflow properties,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,4 - Low,28/01/2016 5:22 AM
40280,Product Backlog Item,,(3.0.0)Solution Manager:Close and Save Editors when switching Workspaces,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,,28/01/2016 8:20 AM
40286,Product Backlog Item,,"(3.0.0) SOLUTION MANAGER: Add ""Open Folder in File explorer"" menu option",3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,,28/01/2016 9:41 AM
40341,Bug,,* VERIFY: (3.0.0)Solution Manager:Issue with Unlocking Locked WF,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,28/01/2016 1:47 PM
40351,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Refresh,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:10 AM
40352,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Visual Designer,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:13 AM
40353,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Workflow Designer,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:14 AM
40354,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Shared,5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:15 AM
40355,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Components,5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:15 AM
40356,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Workflows,5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:15 AM
40357,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - XML Editor,3,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,29/01/2016 7:19 AM
40362,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Check-out,5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,29/01/2016 7:26 AM
40371,Bug,,SOLUTION MANAGER: User can broke workflow during unshare,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,29/01/2016 8:04 AM
40372,Bug,,(3.0.0) SOLUTION MANAGER: The connection between SM and repository doesn`t restored in case of communication,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,29/01/2016 8:14 AM
40412,Bug,Potential BETA,(3.0.0) SOLUTON MANAGER: Incorrect resolve conflict behaviour in case when another user delete component,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,01/02/2016 3:28 AM
40415,Bug,,* (3.0.0) SOLUTION MANAGER: The SM doesn`t handle the case  when children can keep the name when the wf has renamed,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,01/02/2016 4:53 AM
40417,Bug,Potential BETA,* (3.0.0) (BETA - RC1) Solution Manager:Error adding workflow with unknown components to Workspace,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,01/02/2016 7:08 AM
40423,Bug,,* (3.0.0) SOLUTION MANAGER: The confirmation dialog doesn`t appear for unlock case,1,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,4 - Low,01/02/2016 7:41 AM
40425,Bug,HOLD,(3.0.0) (BETA - RC1) Solution Manager:Error checking in WF with shared components,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,01/02/2016 8:36 AM
40428,Bug,,(3.0.0) Application crash with default DM template,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,01/02/2016 9:09 AM
40429,Bug,,* (3.0.0) SOLUTION MANAGER: Renaming workspace does not change app header and reposutory explorer header,1,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,4 - Low,01/02/2016 9:14 AM
40430,Bug,,(3.0.0) SOLUTON MANAGER: Ribbon is loosing an active tab,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,01/02/2016 9:16 AM
40435,Bug,HOLD; Workflow Team ???,VERIFY: SOLUTION MANAGER: Workflow editor prompts to save when already saved,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,01/02/2016 9:32 AM
40439,Bug,HOLD; Workflow Team ???,VERIFY: Workflow editor changes aren't saved when field still have focus,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,2 - High,01/02/2016 10:02 AM
40440,Bug,,(3.0.0) Verify: Solution Manager: Conflict resolution dialog appears during refresh in offline mode,0.5,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,3 - Medium,01/02/2016 10:12 AM
40441,Bug,,* (3.0.0) SOLUTION MANAGER: The document preview plugin isn't wrapped in the 'try..catch',1,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,4 - Low,01/02/2016 10:18 AM
40445,Bug,,(3.0.0) SOLUTION MANAGER: GUI glitch in the progress bar,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,01/02/2016 10:28 AM
40446,Bug,,* (3.0.0) SOLUTION MANAGER: Version history: no tooltips,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,01/02/2016 10:41 AM
40499,Bug,HOLD; Workflow Team ???,SOLUTION MANAGER: Ctrl+O and CTRL+N should be disable in Visual Designer plugin,3,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,4 - Low,02/02/2016 5:16 AM
40500,Bug,HOLD; Workflow Team ???,VERIFY: SOLUTION MANAGER: Exception when using CTRL+O in Workflow Designer,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,02/02/2016 5:19 AM
40504,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Main form,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager\Testing,,02/02/2016 5:30 AM
40506,Product Backlog Item,,* (3.0.0) SOLUTION MANAGER: BETA RC1: Regression - Offline,2,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,,02/02/2016 5:34 AM
40508,Bug,Potential BETA,* (3.0.0) SOLUTION MANAGER: Impossible to delete child of component link,0.5,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,2 - High,02/02/2016 6:37 AM
40513,Bug,Potential BETA,(3.0.0) SOLUTION MANAGER: Link configuration error after delete/add the same link,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,02/02/2016 8:07 AM
40516,Bug,,(3.0.0) SOLUTION MANAGER: The local data should be saved in case when someone has deleted component in repo,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,02/02/2016 8:50 AM
40517,Bug,,(3.0.0) SOLUTION MANAGER: Local data is duplicated for user 1 in case when  user 2   change  the  workflow structure ,0.5,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,02/02/2016 9:17 AM
40518,Bug,,(3.0.0) SOLUTION MANAGER: Out of memory exception,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,02/02/2016 9:19 AM
40520,Bug,Potential BETA,* (3.0.0) SOLUTION MANAGER: Repository Table 'WFRepositoryUsers' can have different Application ID,1,Done,\3.0.0\3.0 Beta\Sprint 99,\Solution Manager,3 - Medium,02/02/2016 9:25 AM
40523,Bug,,(3.0.0) SOLUTION MANAGER: No validation of XPath match expression,3,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,02/02/2016 9:38 AM
40528,Bug,,* (3.0.0) SOLUTION MANAGER: Unable to rename file by just changing its extension,5,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,02/02/2016 10:28 AM
40548,Bug,HOLD; Workflow Team ???,VERIFY: SOLUTION MANAGER: Save dialog appears after saving from ribbon,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,02/02/2016 12:23 PM
40612,Bug,,(3.0.0) SOLUTION MANAGER: Incorrect work the 'Open with' functionality,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,03/02/2016 4:50 AM
40629,Bug,,(3.0.0) SOLUTION MANAGER: Add validation in the merge when users create two components/wfs with the same name but one of them in uppercase ,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,03/02/2016 7:05 AM
40630,Bug,,"* (3.0.0) SOLUTION MANAGER: Drag and drop: Parent can't be moved, if child is not checked out",5,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,03/02/2016 7:24 AM
40637,Bug,,(3.0.0) Solution Manager: Restoring specific version from version history does not affect item's name and description,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,2 - High,03/02/2016 8:01 AM
40646,Bug,,(3.0.0) SOLUTION MANAGER: Check the workflow name 'EDGSharedComponents' validation,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,03/02/2016 8:32 AM
40664,Product Backlog Item,,XML Editor - Allow read-only for components not checked-out,5,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,,03/02/2016 10:17 AM
